ID;FXID;PLID;team_id;ps_timestamp;ps_endstamp;MatchTime;period;x_coord;y_coord;x_coord_end;y_coord_end;action;actionName;ActionType;ActionTypeName;Actionresult;ActionResultName;qualifier3;qualifier3Name;qualifier4;qualifier4Name;qualifier5;qualifier5Name;Metres;PlayNum;SetNum;sequence_id;player_advantage;score_advantage;homeTeamID;awayTeamID;kickofftime;hometeamHTscore;awayteamHTscore;hometeamFTscore;awayteamFTscore;hometeamCurrentScore;awayteamCurrentScore;venueID;cityID;cityName;roundNumber;playerShirtNumber;playerpositionID;playerpositionName;homecoachID;homecoachName;awaycoachID;awaycoachName;refereeID;assistantreferee1ID;assistantreferee2ID;videoReferee1ID;competitionID;isHome;result
2076;932657;2350;2350;4053.84;4056.68;4342;2;92;43;0;0;23;Ruck;0;Won Outright;401;Won Outright;548;Over Previous Gainline;554;2-3 Seconds;663;Close Left Open Movement Ruck;0;5;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;N;L
2077;932657;24778;2300;4054.52;4054.52;4342;2;8;25;0;0;43;Ruck OOA;578;Got Cleaned Out;583;Own Team 1st Entry;603;OOA Entry 1st Entry- Def;633;Defensive OOA;0;1;1;5;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;6;6;Blindside Flanker;0;;0;;3;1000335;1000666;51;242;Y;W
2078;932657;22551;2350;4054.80;4054.80;4343;2;92;43;0;0;43;Ruck OOA;572;Cleaned Out;583;Own Team 1st Entry;588;OOA Entry 1st Entry- Att;632;Attacking OOA;0;1;1;5;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
2079;932657;24589;2350;4056.04;4056.04;4344;2;92;43;0;0;43;Ruck OOA;572;Cleaned Out;584;Own Team 2nd Entry;589;OOA Entry 2nd Entry- Att;632;Attacking OOA;0;2;2;5;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;6;6;Blindside Flanker;0;;0;;3;1000335;1000666;51;242;N;L
2080;932657;19751;2300;4056.16;4056.16;4344;2;8;25;0;0;43;Ruck OOA;578;Got Cleaned Out;584;Own Team 2nd Entry;604;OOA Entry 2nd Entry- Def;633;Defensive OOA;0;2;2;5;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;7;7;Openside Flanker;0;;0;;3;1000335;1000666;51;242;Y;W
2081;932657;31876;2350;4056.68;4056.68;4345;2;90;43;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;6;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;22;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
2082;932657;31876;2350;4056.68;4056.68;4345;2;90;43;0;0;47;Playmaker Options;671;Halfback at Breakdown;673;Playmaker Option - Carry;0;;0;;0;;0;6;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;22;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
2083;932657;31876;2350;4057.84;4057.84;4346;2;92;43;91;40;1;Carry;102;Pick and Go;108;Tackled Neutral;111;Failed Gain line;461;Neutral Contact;500;0 Tacklers Committed;0;6;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;22;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
2084;932657;24778;2300;4057.88;4057.88;4346;2;9;28;0;0;2;Tackle;145;Guard Tackle;153;Complete;0;;474;Neutral Tackle;0;;0;6;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;6;6;Blindside Flanker;0;;0;;3;1000335;1000666;51;242;Y;W
2085;932657;27744;2350;4058.60;4058.60;4346;2;90;36;0;0;18;Collection;272;Attacking Loose Ball;277;Success;0;;0;;0;;0;6;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;5;5;Lock (5);0;;0;;3;1000335;1000666;51;242;N;L
2086;932657;24778;2300;4060.44;4060.44;4348;2;10;32;0;0;40;Defensive Action;560;Tackle Arrival;0;;0;;0;;0;;0;6;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;6;6;Blindside Flanker;0;;0;;3;1000335;1000666;51;242;Y;W
2087;932657;21558;2300;4060.56;4060.56;4348;2;10;32;0;0;2;Tackle;144;Line Tackle;153;Complete;0;;474;Neutral Tackle;0;;0;6;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;4;4;Lock (4);0;;0;;3;1000335;1000666;51;242;Y;W
2088;932657;27744;2350;4060.88;4060.88;4349;2;92;43;91;36;1;Carry;103;Other Carry;108;Tackled Neutral CarryEnd;110;Neutral Gain line;461;Neutral Contact CarryEnd;502;2 Tacklers Committed;0;6;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;5;5;Lock (5);0;;0;;3;1000335;1000666;51;242;N;L
2089;932657;23932;2300;4060.80;4060.80;4349;2;10;32;0;0;2;Tackle;144;Line Tackle;153;Complete;0;;474;Neutral Tackle;0;;0;6;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;5;5;Lock (5);0;;0;;3;1000335;1000666;51;242;Y;W
2090;932657;2350;2350;4060.88;4063.80;4349;2;91;36;0;0;23;Ruck;0;Won Outright;401;Won Outright;550;Equal to Previous  Gainline;554;2-3 Seconds;664;Close Right Open Movement Ruck;0;6;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;N;L
2091;932657;20559;2350;4061.36;4061.36;4349;2;91;36;0;0;43;Ruck OOA;574;Secured;583;Own Team 1st Entry;588;OOA Entry 1st Entry- Att;632;Attacking OOA;0;1;1;6;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;8;8;Number 8;0;;0;;3;1000335;1000666;51;242;N;L
2092;932657;20321;2350;4062.04;4062.04;4350;2;91;36;0;0;43;Ruck OOA;574;Secured;584;Own Team 2nd Entry;589;OOA Entry 2nd Entry- Att;632;Attacking OOA;0;2;2;6;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;1;1;Loosehead Prop;0;;0;;3;1000335;1000666;51;242;N;L
2093;932657;24589;2350;4063.80;4063.80;4352;2;91;36;0;0;47;Playmaker Options;672;Acting Halfback at Breakdown;673;Playmaker Option - Carry;0;;0;;0;;0;7;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;6;6;Blindside Flanker;0;;0;;3;1000335;1000666;51;242;N;L
2094;932657;24589;2350;4063.80;4063.80;4352;2;91;36;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;7;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;6;6;Blindside Flanker;0;;0;;3;1000335;1000666;51;242;N;L
2095;932657;23694;2350;4064.64;4064.64;4353;2;91;38;0;0;10;Attacking Qualities;529;Snake;0;;0;;0;;0;;0;7;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;4;4;Lock (4);0;;0;;3;1000335;1000666;51;242;N;L
2096;932657;18727;2300;4064.72;4064.72;4353;2;9;30;0;0;2;Tackle;145;Guard Tackle;157;Pen Conceded;0;;474;Neutral Tackle;0;;0;7;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;3;3;Tighthead Prop;0;;0;;3;1000335;1000666;51;242;Y;W
2097;932657;24589;2350;4065.80;4065.80;4354;2;91;36;93;38;1;Carry;102;Pick and Go;108;Tackled Neutral CarryEnd;109;Crossed Gain line;461;Neutral Contact CarryEnd;501;1 Tackler Committed;2;7;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;6;6;Blindside Flanker;0;;0;;3;1000335;1000666;51;242;N;L
2098;932657;2350;2350;4065.80;4072.60;4354;2;93;38;0;0;23;Ruck;0;Penalty Won;403;Penalty Won;548;Over Previous Gainline;559;N/A Ruck Speed;659;Wide Left Open Movement Ruck;0;7;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;N;L
2099;932657;21185;2350;4067.04;4067.04;4355;2;93;38;0;0;43;Ruck OOA;572;Cleaned Out;583;Own Team 1st Entry;588;OOA Entry 1st Entry- Att;632;Attacking OOA;0;1;1;7;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;3;3;Tighthead Prop;0;;0;;3;1000335;1000666;51;242;N;L
2100;932657;24778;2300;4067.08;4067.08;4355;2;7;30;0;0;43;Ruck OOA;578;Got Cleaned Out;583;Own Team 1st Entry;603;OOA Entry 1st Entry- Def;633;Defensive OOA;0;1;1;7;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;6;6;Blindside Flanker;0;;0;;3;1000335;1000666;51;242;Y;W
2101;932657;18727;2300;4068.16;4068.16;4356;2;7;30;0;0;7;Penalty Conceded;225;Not Rolling Away;236;No Action;215;Defence;233;Full Penalty;0;;0;7;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;3;3;Tighthead Prop;0;;0;;3;1000335;1000666;51;242;Y;W
2102;932657;35510;2350;4069.12;4069.12;4357;2;93;38;0;0;43;Ruck OOA;574;Secured;584;Own Team 2nd Entry;589;OOA Entry 2nd Entry- Att;632;Attacking OOA;0;2;2;7;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;7;7;Openside Flanker;0;;0;;3;1000335;1000666;51;242;N;L
2103;932657;27744;2350;4069.20;4069.20;4357;2;92;38;0;0;20;Ref Review;245;Advantage;0;;0;;0;;0;;0;7;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;5;5;Lock (5);0;;0;;3;1000335;1000666;51;242;N;L
2104;932657;31876;2350;4072.60;4072.60;4400;2;91;39;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;8;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;22;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
2105;932657;31876;2350;4073.52;4073.52;4401;2;91;38;91;38;3;Pass;169;Complete;0;;686;Medium Pass;681;Left Pass;0;;0;8;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;22;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
2106;932657;31876;2350;4073.52;4073.52;4401;2;91;38;0;0;47;Playmaker Options;671;Halfback at Breakdown;675;Playmaker Option - Pass;0;;0;;0;;0;8;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;22;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
2107;932657;22551;2350;4075.00;4075.00;4403;2;88;25;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;8;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
2108;932657;22551;2350;4075.04;4075.04;4403;2;92;24;92;24;3;Pass;169;Complete;0;;679;Short Pass;681;Left Pass;0;;0;8;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
2109;932657;22551;2350;4075.04;4075.04;4403;2;92;24;0;0;47;Playmaker Options;656;First Receiver;675;Playmaker Option - Pass;0;;0;;0;;0;8;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
2110;932657;21635;2350;4076.88;4076.88;4405;2;89;22;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;8;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;15;15;Full Back;0;;0;;3;1000335;1000666;51;242;N;L
2111;932657;21635;2350;4076.88;4076.88;4405;2;89;22;0;0;47;Playmaker Options;657;Second Receiver;673;Playmaker Option - Carry;0;;0;;0;;0;8;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;15;15;Full Back;0;;0;;3;1000335;1000666;51;242;N;L
2112;932657;17160;2300;4077.16;4077.16;4405;2;9;55;0;0;2;Tackle;144;Line Tackle;153;Complete;0;;474;Neutral Tackle;0;;0;8;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;12;12;Inside Centre;0;;0;;3;1000335;1000666;51;242;Y;W
2113;932657;24814;2300;4077.76;4077.76;4406;2;9;55;0;0;2;Tackle;144;Line Tackle;153;Complete;0;;474;Neutral Tackle;0;;0;8;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;14;14;Right Wing;0;;0;;3;1000335;1000666;51;242;Y;W
2114;932657;21560;2300;4079.12;4079.12;4407;2;9;55;0;0;2;Tackle;144;Line Tackle;153;Complete;441;Assist;474;Neutral Tackle;0;;0;8;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;13;13;Outside Centre;0;;0;;3;1000335;1000666;51;242;Y;W
2115;932657;21635;2350;4079.88;4079.88;4408;2;93;38;91;5;1;Carry;103;Other Carry;108;Tackled Neutral CarryEnd;111;Failed Gain line;461;Neutral Contact CarryEnd;503;3 Tacklers Committed;0;8;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;15;15;Full Back;0;;0;;3;1000335;1000666;51;242;N;L
2116;932657;2350;2350;4079.88;4082.16;4408;2;91;5;0;0;23;Ruck;0;Won Outright;401;Won Outright;549;Behind Previous Gainline;554;2-3 Seconds;662;Mid Right Open Movement Ruck;0;8;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;N;L
2117;932657;29829;2350;4081.16;4081.16;4409;2;91;5;0;0;43;Ruck OOA;572;Cleaned Out;583;Own Team 1st Entry;588;OOA Entry 1st Entry- Att;632;Attacking OOA;0;1;1;8;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;11;11;Left Wing;0;;0;;3;1000335;1000666;51;242;N;L
2118;932657;22551;2350;4081.84;4081.84;4410;2;91;5;0;0;43;Ruck OOA;574;Secured;584;Own Team 2nd Entry;589;OOA Entry 2nd Entry- Att;632;Attacking OOA;0;2;2;8;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
2119;932657;24814;2300;4082.08;4082.08;4410;2;9;63;0;0;43;Ruck OOA;578;Got Cleaned Out;583;Own Team 1st Entry;603;OOA Entry 1st Entry- Def;633;Defensive OOA;0;1;1;8;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;14;14;Right Wing;0;;0;;3;1000335;1000666;51;242;Y;W
2120;932657;31876;2350;4082.16;4082.16;4410;2;90;4;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;9;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;22;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
2121;932657;31876;2350;4083.28;4083.28;4411;2;90;5;0;0;47;Playmaker Options;671;Halfback at Breakdown;675;Playmaker Option - Pass;0;;0;;0;;0;9;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;22;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
2122;932657;31876;2350;4083.28;4083.28;4411;2;90;5;90;5;3;Pass;169;Complete;0;;686;Medium Pass;682;Right Pass;0;;0;9;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;22;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
2123;932657;35510;2350;4083.88;4083.88;4412;2;90;17;0;0;47;Playmaker Options;656;First Receiver;673;Playmaker Option - Carry;0;;0;;0;;0;9;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;7;7;Openside Flanker;0;;0;;3;1000335;1000666;51;242;N;L
2124;932657;35510;2350;4083.88;4083.88;4412;2;90;17;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;9;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;7;7;Openside Flanker;0;;0;;3;1000335;1000666;51;242;N;L
2125;932657;23932;2300;4084.36;4084.36;4412;2;8;50;0;0;2;Tackle;144;Line Tackle;153;Complete;0;;474;Neutral Tackle;0;;0;9;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;5;5;Lock (5);0;;0;;3;1000335;1000666;51;242;Y;W
2126;932657;35510;2350;4084.92;4084.92;4413;2;91;5;93;18;1;Carry;101;One Out Drive;108;Tackled Neutral CarryEnd;109;Crossed Gain line;461;Neutral Contact CarryEnd;502;2 Tacklers Committed;2;9;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;7;7;Openside Flanker;0;;0;;3;1000335;1000666;51;242;N;L
2127;932657;24778;2300;4084.88;4084.88;4413;2;8;50;0;0;2;Tackle;144;Line Tackle;153;Complete;0;;474;Neutral Tackle;0;;0;9;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;6;6;Blindside Flanker;0;;0;;3;1000335;1000666;51;242;Y;W
2128;932657;2350;2350;4084.92;4087.44;4413;2;93;18;0;0;23;Ruck;0;Won Outright;401;Won Outright;548;Over Previous Gainline;554;2-3 Seconds;662;Mid Right Open Movement Ruck;0;9;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;N;L
2129;932657;23694;2350;4086.44;4086.44;4414;2;93;18;0;0;43;Ruck OOA;574;Secured;583;Own Team 1st Entry;588;OOA Entry 1st Entry- Att;632;Attacking OOA;0;1;1;9;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;4;4;Lock (4);0;;0;;3;1000335;1000666;51;242;N;L
2130;932657;20559;2350;4086.96;4086.96;4415;2;93;18;0;0;43;Ruck OOA;574;Secured;584;Own Team 2nd Entry;589;OOA Entry 2nd Entry- Att;632;Attacking OOA;0;2;2;9;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;8;8;Number 8;0;;0;;3;1000335;1000666;51;242;N;L
2131;932657;24578;2350;4087.00;4087.00;4415;2;93;18;0;0;43;Ruck OOA;574;Secured;585;Own Team 3rd Entry;590;OOA Entry 3rd Entry- Att;632;Attacking OOA;0;3;3;9;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;2;2;Hooker;0;;0;;3;1000335;1000666;51;242;N;L
2132;932657;31876;2350;4087.44;4087.44;4415;2;92;18;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;10;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;22;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
2133;932657;31876;2350;4087.80;4087.80;4416;2;91;19;0;0;47;Playmaker Options;671;Halfback at Breakdown;675;Playmaker Option - Pass;0;;0;;0;;0;10;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;22;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
2134;932657;31876;2350;4087.80;4087.80;4416;2;91;19;91;19;3;Pass;169;Complete;0;;686;Medium Pass;682;Right Pass;0;;0;10;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;22;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
2135;932657;21185;2350;4088.80;4088.80;4417;2;90;26;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;10;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;3;3;Tighthead Prop;0;;0;;3;1000335;1000666;51;242;N;L
2136;932657;21185;2350;4088.84;4088.84;4417;2;92;27;92;27;3;Pass;169;Complete;0;;679;Short Pass;682;Right Pass;0;;0;10;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;3;3;Tighthead Prop;0;;0;;3;1000335;1000666;51;242;N;L
2137;932657;21185;2350;4088.84;4088.84;4417;2;92;27;0;0;47;Playmaker Options;656;First Receiver;675;Playmaker Option - Pass;0;;0;;0;;0;10;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;3;3;Tighthead Prop;0;;0;;3;1000335;1000666;51;242;N;L
2138;932657;27528;2350;4089.56;4089.56;4417;2;88;31;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;10;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;10;10;Fly Half;0;;0;;3;1000335;1000666;51;242;N;L
2139;932657;27528;2350;4089.56;4089.56;4417;2;88;31;0;0;47;Playmaker Options;657;Second Receiver;673;Playmaker Option - Carry;0;;0;;0;;0;10;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;10;10;Fly Half;0;;0;;3;1000335;1000666;51;242;N;L
2140;932657;20082;2300;4091.28;4091.28;4419;2;10;35;0;0;2;Tackle;144;Line Tackle;153;Complete;0;;474;Neutral Tackle;0;;0;10;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;Y;W
2141;932657;19654;2300;4092.12;4092.12;4420;2;10;35;0;0;2;Tackle;144;Line Tackle;153;Complete;0;;474;Neutral Tackle;0;;0;10;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;8;8;Number 8;0;;0;;3;1000335;1000666;51;242;Y;W
2142;932657;27528;2350;4094.56;4094.56;4422;2;93;18;92;33;1;Carry;103;Other Carry;108;Tackled Neutral CarryEnd;111;Failed Gain line;461;Neutral Contact CarryEnd;502;2 Tacklers Committed;0;10;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;10;10;Fly Half;0;;0;;3;1000335;1000666;51;242;N;L
2143;932657;2350;2350;4094.56;4094.56;4422;2;92;33;0;0;23;Ruck;0;Unplayable;452;Unplayable;549;Behind Previous Gainline;559;N/A Ruck Speed;676;N/A Movement Ruck;0;10;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;N;L
2144;932657;20082;2300;4095.00;4095.00;4423;2;8;35;0;0;43;Ruck OOA;578;Got Cleaned Out;583;Own Team 1st Entry;603;OOA Entry 1st Entry- Def;633;Defensive OOA;0;1;1;10;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;Y;W
2145;932657;22551;2350;4095.16;4095.16;4423;2;92;33;0;0;43;Ruck OOA;572;Cleaned Out;583;Own Team 1st Entry;588;OOA Entry 1st Entry- Att;632;Attacking OOA;0;1;1;10;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;9;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
2146;932657;20321;2350;4096.16;4096.16;4424;2;92;33;0;0;43;Ruck OOA;574;Secured;584;Own Team 2nd Entry;589;OOA Entry 2nd Entry- Att;632;Attacking OOA;0;2;2;10;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;1;1;Loosehead Prop;0;;0;;3;1000335;1000666;51;242;N;L
2147;932657;2350;2350;4026.08;4098.48;4426;2;86;68;92;33;26;Sequence;306;Lineout;316;Pen Won;0;;0;;0;;0;10;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;N;L
2148;932657;2350;2350;4026.08;4098.48;4426;2;86;68;92;33;15;Possession;306;Lineout;316;Pen Won;0;;0;;0;;6;10;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;N;L
2149;932657;27528;2350;4123.20;4123.20;4451;2;91;41;94;68;4;Kick;347;Touch Kick;193;Kick in Touch (Full);148;Penalty Kick;0;;0;;3;1;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;10;10;Fly Half;0;;0;;3;1000335;1000666;51;242;N;L
2150;932657;2350;2350;4123.20;4124.88;4453;2;91;41;94;68;26;Sequence;310;Tap Pen;315;Kick Out of Play;0;;0;;0;;0;1;49;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;N;L
2151;932657;24578;2350;4153.20;4154.56;4521;2;94;68;0;0;6;Lineout Throw;372;Throw Middle;376;Won Clean Catch;207;Catch and Drive;0;6+1;670;Tight Right Blindside Movement Lineout;6+1;1;50;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;2;2;Hooker;0;;0;;3;1000335;1000666;51;242;N;L
2152;932657;2350;2350;4153.20;4180.44;4521;2;94;68;96;37;46;Opposition 22 Entry;646;22 Entry Outcome - Turnover;0;;0;;0;;0;;0;1;50;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;N;L
2153;932657;35510;2350;4153.20;4154.56;4521;2;94;68;0;0;27;Lineout Take;387;Lineout Win Middle;376;Won Clean;207;Catch and Drive;396;Clean Catch;0;;0;1;50;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;7;7;Openside Flanker;0;;0;;3;1000335;1000666;51;242;N;L
2154;932657;2350;2350;4155.44;4172.80;4523;2;94;59;0;0;24;Maul;0;Won Outright;401;Won Outright;0;Won Outright;0;Won Outright;661;Mid Left Open Movement Maul;3;1;50;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;;;;0;;0;;3;1000335;1000666;51;242;N;L
2155;932657;31876;2350;4172.80;4172.80;4541;2;97;59;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;1;50;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;22;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
2156;932657;31876;2350;4173.56;4173.56;4541;2;96;57;96;57;3;Pass;169;Complete;0;;686;Medium Pass;681;Left Pass;0;;0;1;50;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;22;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
2157;932657;31876;2350;4173.56;4173.56;4541;2;96;57;0;0;47;Playmaker Options;671;Halfback at Breakdown;675;Playmaker Option - Pass;0;;0;;0;;0;1;50;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;22;9;Scrum Half;0;;0;;3;1000335;1000666;51;242;N;L
2158;932657;18936;2350;4174.08;4174.08;4542;2;94;47;0;0;47;Playmaker Options;656;First Receiver;673;Playmaker Option - Carry;0;;0;;0;;0;1;50;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;12;12;Inside Centre;0;;0;;3;1000335;1000666;51;242;N;L
2159;932657;18936;2350;4174.08;4174.08;4542;2;94;47;0;0;18;Collection;631;General Catch;0;;0;;0;;0;;0;1;50;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;12;12;Inside Centre;0;;0;;3;1000335;1000666;51;242;N;L
2160;932657;17160;2300;4174.88;4174.88;4543;2;6;21;0;0;12;Missed Tackle;163;Stepped;166;Tackled;0;;0;;0;;0;1;50;0;0;13;2300;2350;15:00;27;14;41;22;27;14;117;-1;NA;7;12;12;Inside Centre;0;;0;;3;1000335;1000666;51;242;Y;W
